"country","year","age_group","occupation","earn_F","earn_M","gender_pay_gap","panel_id","young","senior","high_skill","managerial","year_2014","year_2018","year_2022"
"BG",2018,"Mid Career","Managers",28441.6666666667,34856.6666666667,18.4039399445348,"BG_Mid Career_Managers",0,0,1,1,0,1,0
"BG",2018,"Mid Career","Operators",8857.16666666667,10706.3333333333,17.2717083346306,"BG_Mid Career_Operators",0,0,0,0,0,1,0
"BG",2018,"Mid Career","Professionals",16549.6666666667,27875.5,40.6300634368292,"BG_Mid Career_Professionals",0,0,1,0,0,1,0
"BG",2018,"Mid Career","Service",7498.33333333333,8095.83333333333,7.38033968090582,"BG_Mid Career_Service",0,0,0,0,0,1,0
"BG",2018,"Mid Career","Technicians",15189.8333333333,18251,16.7725969353277,"BG_Mid Career_Technicians",0,0,0,0,0,1,0
"BG",2018,"Senior","Agriculture",7438.66666666667,7376.16666666667,-0.847323587229139,"BG_Senior_Agriculture",0,1,0,0,0,1,0
"BG",2018,"Senior","Clerical",9596,10321.6666666667,7.03051832714354,"BG_Senior_Clerical",0,1,0,0,0,1,0
"BG",2018,"Senior","Craft",8454,11277,25.0332535248736,"BG_Senior_Craft",0,1,0,0,0,1,0
"BG",2018,"Senior","Elementary",7057.33333333333,7227.16666666667,2.34992966353805,"BG_Senior_Elementary",0,1,0,0,0,1,0
"BG",2018,"Senior","Managers",22854.3333333333,28632.8333333333,20.1813768575703,"BG_Senior_Managers",0,1,1,1,0,1,0
"BG",2018,"Senior","Operators",8665.66666666667,9905.5,12.5166153483755,"BG_Senior_Operators",0,1,0,0,0,1,0
"BG",2018,"Senior","Professionals",14827.6666666667,19395.5,23.5509955058304,"BG_Senior_Professionals",0,1,1,0,0,1,0
"BG",2018,"Senior","Service",7420.66666666667,6584,-12.7075739165654,"BG_Senior_Service",0,1,0,0,0,1,0
"BG",2018,"Senior","Technicians",12970,16025,19.0639625585023,"BG_Senior_Technicians",0,1,0,0,0,1,0
"BG",2018,"Young","Clerical",10577,12339.5,14.28339884112,"BG_Young_Clerical",1,0,0,0,0,1,0
"BG",2018,"Young","Craft",8256,10775.8333333333,23.3841156909752,"BG_Young_Craft",1,0,0,0,0,1,0
"BG",2018,"Young","Elementary",6914.33333333333,7778.5,11.1096826723233,"BG_Young_Elementary",1,0,0,0,0,1,0
"BG",2018,"Young","Managers",20321.5,23293.3333333333,12.758299942759,"BG_Young_Managers",1,0,1,1,0,1,0
"BG",2018,"Young","Operators",8780,10092.3333333333,13.0032698087657,"BG_Young_Operators",1,0,0,0,0,1,0
"BG",2018,"Young","Professionals",16174.5,23542,31.2951321043242,"BG_Young_Professionals",1,0,1,0,0,1,0
"BG",2018,"Young","Service",7881.83333333333,7951,0.869911541525179,"BG_Young_Service",1,0,0,0,0,1,0
"BG",2018,"Young","Technicians",14652.3333333333,16833.6666666667,12.9581592443714,"BG_Young_Technicians",1,0,0,0,0,1,0
"BG",2022,"Mid Career","Agriculture",7987.83333333333,8374.16666666667,4.61339436759876,"BG_Mid Career_Agriculture",0,0,0,0,0,0,1
"BG",2022,"Mid Career","Clerical",13247.6666666667,15877.6666666667,16.5641467050154,"BG_Mid Career_Clerical",0,0,0,0,0,0,1
"BG",2022,"Mid Career","Craft",11861.6666666667,15520.6666666667,23.5750182552296,"BG_Mid Career_Craft",0,0,0,0,0,0,1
"BG",2022,"Mid Career","Elementary",9564.5,10152.5,5.7916769268653,"BG_Mid Career_Elementary",0,0,0,0,0,0,1
"BG",2022,"Mid Career","Managers",39277,50725.6666666667,22.5697707275081,"BG_Mid Career_Managers",0,0,1,1,0,0,1
"BG",2022,"Mid Career","Operators",11759.5,13980.6666666667,15.8874159553669,"BG_Mid Career_Operators",0,0,0,0,0,0,1
"BG",2022,"Mid Career","Professionals",25249.3333333333,39478.3333333333,36.0425549879681,"BG_Mid Career_Professionals",0,0,1,0,0,0,1
"BG",2022,"Mid Career","Service",10546.5,11180.3333333333,5.66918100235533,"BG_Mid Career_Service",0,0,0,0,0,0,1
"BG",2022,"Mid Career","Technicians",19548.3333333333,23847,18.0260270334494,"BG_Mid Career_Technicians",0,0,0,0,0,0,1
"BG",2022,"Senior","Agriculture",8239.16666666667,9582.66666666667,14.0201057464867,"BG_Senior_Agriculture",0,1,0,0,0,0,1
"BG",2022,"Senior","Clerical",12833.5,13546.6666666667,5.26451771653543,"BG_Senior_Clerical",0,1,0,0,0,0,1
"BG",2022,"Senior","Craft",11536,15261.5,24.4110998263604,"BG_Senior_Craft",0,1,0,0,0,0,1
"BG",2022,"Senior","Elementary",9720.33333333333,9903.33333333333,1.84786267250084,"BG_Senior_Elementary",0,1,0,0,0,0,1
"BG",2022,"Senior","Managers",34661.5,42893.1666666667,19.191091044028,"BG_Senior_Managers",0,1,1,1,0,0,1
"BG",2022,"Senior","Operators",11891.5,13384.6666666667,11.155800169348,"BG_Senior_Operators",0,1,0,0,0,0,1
"BG",2022,"Senior","Professionals",23296.1666666667,27573.5,15.5124787688662,"BG_Senior_Professionals",0,1,1,0,0,0,1
"BG",2022,"Senior","Service",10429.3333333333,9342.83333333333,-11.62923452914,"BG_Senior_Service",0,1,0,0,0,0,1
"BG",2022,"Senior","Technicians",17165.5,20828,17.5845016324179,"BG_Senior_Technicians",0,1,0,0,0,0,1
"BG",2022,"Young","Clerical",14732.1666666667,16925.6666666667,12.959607696398,"BG_Young_Clerical",1,0,0,0,0,0,1
"BG",2022,"Young","Craft",12247.8333333333,14550.3333333333,15.8243797392958,"BG_Young_Craft",1,0,0,0,0,0,1
"BG",2022,"Young","Elementary",9602.33333333333,10456.1666666667,8.16583515309944,"BG_Young_Elementary",1,0,0,0,0,0,1
"BG",2022,"Young","Managers",29981.6666666667,33793.3333333333,11.2793450384691,"BG_Young_Managers",1,0,1,1,0,0,1
"BG",2022,"Young","Operators",11838.3333333333,13207,10.3631912369703,"BG_Young_Operators",1,0,0,0,0,0,1
"BG",2022,"Young","Professionals",23315.5,33732.6666666667,30.881539160853,"BG_Young_Professionals",1,0,1,0,0,0,1
"BG",2022,"Young","Service",10714.6666666667,11430.8333333333,6.26521834220312,"BG_Young_Service",1,0,0,0,0,0,1
"BG",2022,"Young","Technicians",19674.5,22293.6666666667,11.7484786411686,"BG_Young_Technicians",1,0,0,0,0,0,1
"CH",2010,"Young","Clerical",40026.75,42689.75,6.2380313775555,"CH_Young_Clerical",1,0,0,0,0,0,0
"CH",2010,"Young","Craft",35232.5,39501.75,10.8077490237774,"CH_Young_Craft",1,0,0,0,0,0,0
"CH",2010,"Young","Elementary",29788.5,32755.75,9.05871488211993,"CH_Young_Elementary",1,0,0,0,0,0,0
"CH",2010,"Young","Managers",50005.75,55158.5,9.34171523881179,"CH_Young_Managers",1,0,1,1,0,0,0
"CH",2010,"Young","Operators",35047.25,38890.5,9.88223345032849,"CH_Young_Operators",1,0,0,0,0,0,0
"CH",2010,"Young","Professionals",51747,54767.25,5.51470084767813,"CH_Young_Professionals",1,0,1,0,0,0,0
"CH",2010,"Young","Service",35103.25,36081.5,2.71122320302648,"CH_Young_Service",1,0,0,0,0,0,0
"CH",2010,"Young","Technicians",45643.25,48446.75,5.78676588212832,"CH_Young_Technicians",1,0,0,0,0,0,0
"CH",2014,"Young","Agriculture",44435.6666666667,47168.8333333333,5.79443347125398,"CH_Young_Agriculture",1,0,0,0,1,0,0
"CH",2014,"Young","Clerical",48466.6666666667,48129.3333333333,-0.700889270576492,"CH_Young_Clerical",1,0,0,0,1,0,0
"CH",2014,"Young","Craft",44215.6666666667,51520.8333333333,14.179053780833,"CH_Young_Craft",1,0,0,0,1,0,0
"CH",2014,"Young","Elementary",42900.8333333333,48166.1666666667,10.9316013661041,"CH_Young_Elementary",1,0,0,0,1,0,0
"CH",2014,"Young","Managers",60367.1666666667,68709.1666666667,12.1410292173533,"CH_Young_Managers",1,0,1,1,1,0,0
"CH",2014,"Young","Operators",42097.6666666667,50941.3333333333,17.3604931162645,"CH_Young_Operators",1,0,0,0,1,0,0
"CH",2014,"Young","Professionals",61455,63269,2.86712291959727,"CH_Young_Professionals",1,0,1,0,1,0,0
"CH",2014,"Young","Service",44240.6666666667,46056,3.94157836836316,"CH_Young_Service",1,0,0,0,1,0,0
"CH",2014,"Young","Technicians",54064.1666666667,57351.5,5.73190471623817,"CH_Young_Technicians",1,0,0,0,1,0,0
"CH",2018,"Mid Career","Agriculture",51449.6666666667,59270,13.1944210111917,"CH_Mid Career_Agriculture",0,0,0,0,0,1,0
"CH",2018,"Mid Career","Clerical",62154,62132,-0.0354084851606258,"CH_Mid Career_Clerical",0,0,0,0,0,1,0
"CH",2018,"Mid Career","Craft",51207,62818.3333333333,18.4839882199995,"CH_Mid Career_Craft",0,0,0,0,0,1,0
"CH",2018,"Mid Career","Elementary",51648.3333333333,63307.6666666667,18.4169373904161,"CH_Mid Career_Elementary",0,0,0,0,0,1,0
"CH",2018,"Mid Career","Managers",96658,116421,16.9754597538245,"CH_Mid Career_Managers",0,0,1,1,0,1,0
"CH",2018,"Mid Career","Operators",48132.3333333333,60260.8333333333,20.1266715528328,"CH_Mid Career_Operators",0,0,0,0,0,1,0
"CH",2018,"Mid Career","Professionals",86300.8333333333,99870.1666666667,13.5869737542576,"CH_Mid Career_Professionals",0,0,1,0,0,1,0
"CH",2018,"Mid Career","Service",53469,58643.1666666667,8.82313654048923,"CH_Mid Career_Service",0,0,0,0,0,1,0
"CH",2018,"Mid Career","Technicians",71937.5,83321.6666666667,13.6629128077931,"CH_Mid Career_Technicians",0,0,0,0,0,1,0
"CH",2018,"Senior","Agriculture",55656.3333333333,62850.1666666667,11.4460051816357,"CH_Senior_Agriculture",0,1,0,0,0,1,0
"CH",2018,"Senior","Clerical",65624.1666666667,68587.6666666667,4.32074765628417,"CH_Senior_Clerical",0,1,0,0,0,1,0
"CH",2018,"Senior","Craft",52498.6666666667,67806.3333333333,22.5755706202469,"CH_Senior_Craft",0,1,0,0,0,1,0
"CH",2018,"Senior","Elementary",52507.3333333333,67526.1666666667,22.2415014426506,"CH_Senior_Elementary",0,1,0,0,0,1,0
"CH",2018,"Senior","Managers",101983.5,141843,28.101139992809,"CH_Senior_Managers",0,1,1,1,0,1,0
"CH",2018,"Senior","Operators",50931.6666666667,63940.5,20.3452167770558,"CH_Senior_Operators",0,1,0,0,0,1,0
"CH",2018,"Senior","Professionals",94775.3333333333,118535.833333333,20.0449934267416,"CH_Senior_Professionals",0,1,1,0,0,1,0
"CH",2018,"Senior","Service",55603.8333333333,66213.3333333333,16.0232078131293,"CH_Senior_Service",0,1,0,0,0,1,0
"CH",2018,"Senior","Technicians",75661.8333333333,92174.5,17.9145714559522,"CH_Senior_Technicians",0,1,0,0,0,1,0
"CH",2018,"Young","Agriculture",46406.1666666667,50158.5,7.48095204867238,"CH_Young_Agriculture",1,0,0,0,0,1,0
"CH",2018,"Young","Clerical",52672,54153.6666666667,2.73604126528828,"CH_Young_Clerical",1,0,0,0,0,1,0
"CH",2018,"Young","Craft",47132.5,54004.5,12.7248655204659,"CH_Young_Craft",1,0,0,0,0,1,0
"CH",2018,"Young","Elementary",48330.3333333333,51242.6666666667,5.68341486261448,"CH_Young_Elementary",1,0,0,0,0,1,0
"CH",2018,"Young","Managers",61806.3333333333,68879.1666666667,10.2684653076039,"CH_Young_Managers",1,0,1,1,0,1,0
"CH",2018,"Young","Operators",45018.8333333333,52330.8333333333,13.9726420051913,"CH_Young_Operators",1,0,0,0,0,1,0
"CH",2018,"Young","Professionals",62887.5,64960.3333333333,3.19092163935941,"CH_Young_Professionals",1,0,1,0,0,1,0
"CH",2018,"Young","Service",47753.3333333333,49490.3333333333,3.50977631995474,"CH_Young_Service",1,0,0,0,0,1,0
"CH",2018,"Young","Technicians",56134,60102.5,6.60288673516077,"CH_Young_Technicians",1,0,0,0,0,1,0
"CH",2022,"Mid Career","Agriculture",58175.3333333333,65034.8333333333,10.5474245852863,"CH_Mid Career_Agriculture",0,0,0,0,0,0,1
"CH",2022,"Mid Career","Clerical",70248,77020.5,8.79311352172473,"CH_Mid Career_Clerical",0,0,0,0,0,0,1
"CH",2022,"Mid Career","Craft",60752.3333333333,69748.6666666667,12.8982154975483,"CH_Mid Career_Craft",0,0,0,0,0,0,1
"CH",2022,"Mid Career","Elementary",50371.3333333333,59298.1666666667,15.0541472614387,"CH_Mid Career_Elementary",0,0,0,0,0,0,1
"CH",2022,"Mid Career","Managers",116206.833333333,135853.333333333,14.4615516733733,"CH_Mid Career_Managers",0,0,1,1,0,0,1
"CH",2022,"Mid Career","Operators",56232.6666666667,66401.6666666667,15.3143746391908,"CH_Mid Career_Operators",0,0,0,0,0,0,1
"CH",2022,"Mid Career","Professionals",97532,114022.166666667,14.4622463760702,"CH_Mid Career_Professionals",0,0,1,0,0,0,1
"CH",2022,"Mid Career","Service",57145.1666666667,63655,10.2267431204671,"CH_Mid Career_Service",0,0,0,0,0,0,1
"CH",2022,"Mid Career","Technicians",81311.1666666667,93939.3333333333,13.4428957696102,"CH_Mid Career_Technicians",0,0,0,0,0,0,1
"CH",2022,"Senior","Agriculture",63717.1666666667,70399.6666666667,9.49223244428242,"CH_Senior_Agriculture",0,1,0,0,0,0,1
"CH",2022,"Senior","Clerical",73988.6666666667,86039.1666666667,14.0058306778889,"CH_Senior_Clerical",0,1,0,0,0,0,1
"CH",2022,"Senior","Craft",62288.5,75026.5,16.9780011062758,"CH_Senior_Craft",0,1,0,0,0,0,1
"CH",2022,"Senior","Elementary",52549.1666666667,62604.1666666667,16.061231281198,"CH_Senior_Elementary",0,1,0,0,0,0,1
"CH",2022,"Senior","Managers",123855.666666667,168274.833333333,26.396797302825,"CH_Senior_Managers",0,1,1,1,0,0,1
"CH",2022,"Senior","Operators",58177.6666666667,70190.5,17.114614275911,"CH_Senior_Operators",0,1,0,0,0,0,1
"CH",2022,"Senior","Professionals",106377.166666667,139236,23.5993804284333,"CH_Senior_Professionals",0,1,1,0,0,0,1
"CH",2022,"Senior","Service",59365.6666666667,69734.5,14.8690150977398,"CH_Senior_Service",0,1,0,0,0,0,1
"CH",2022,"Senior","Technicians",86458.8333333333,106361,18.7119025457326,"CH_Senior_Technicians",0,1,0,0,0,0,1
"CH",2022,"Young","Agriculture",52449.5,57302.8333333333,8.46962192096377,"CH_Young_Agriculture",1,0,0,0,0,0,1
"CH",2022,"Young","Clerical",58638.1666666667,59312.5,1.13691605198455,"CH_Young_Clerical",1,0,0,0,0,0,1
"CH",2022,"Young","Craft",55010,59986.1666666667,8.29552369018412,"CH_Young_Craft",1,0,0,0,0,0,1
"CH",2022,"Young","Elementary",48935.3333333333,54269.6666666667,9.82930919052386,"CH_Young_Elementary",1,0,0,0,0,0,1
"CH",2022,"Young","Managers",72201,80118.5,9.88223693653775,"CH_Young_Managers",1,0,1,1,0,0,1
"CH",2022,"Young","Operators",52896.8333333333,58421.6666666667,9.45682252588936,"CH_Young_Operators",1,0,0,0,0,0,1
"CH",2022,"Young","Professionals",72102,75267,4.20503009286938,"CH_Young_Professionals",1,0,1,0,0,0,1
"CH",2022,"Young","Service",52337.5,53615,2.3827287139793,"CH_Young_Service",1,0,0,0,0,0,1
"CH",2022,"Young","Technicians",62897,69071,8.93862836791128,"CH_Young_Technicians",1,0,0,0,0,0,1
"CY",2010,"Young","Clerical",17189.25,17838.25,3.63824926772525,"CY_Young_Clerical",1,0,0,0,0,0,0
"CY",2010,"Young","Elementary",11927.75,16035,25.6142812597443,"CY_Young_Elementary",1,0,0,0,0,0,0
"CY",2010,"Young","Professionals",24208.25,25979.5,6.81787563271041,"CY_Young_Professionals",1,0,1,0,0,0,0
"CY",2010,"Young","Service",13723.25,16853,18.5708775885599,"CY_Young_Service",1,0,0,0,0,0,0
"CY",2014,"Young","Clerical",14981.8333333333,14928.6666666667,-0.356138078863939,"CY_Young_Clerical",1,0,0,0,1,0,0
"CY",2014,"Young","Elementary",13929.1666666667,12865.5,-8.2675890300934,"CY_Young_Elementary",1,0,0,0,1,0,0
"CY",2014,"Young","Professionals",20395.8333333333,21150.8333333333,3.56959930656791,"CY_Young_Professionals",1,0,1,0,1,0,0
"CY",2014,"Young","Service",13255.3333333333,14287.8333333333,7.22642807983483,"CY_Young_Service",1,0,0,0,1,0,0
"CY",2018,"Mid Career","Clerical",18809.5,19575.1666666667,3.91141837872816,"CY_Mid Career_Clerical",0,0,0,0,0,1,0
"CY",2018,"Mid Career","Craft",17813,21901.5,18.6676711640755,"CY_Mid Career_Craft",0,0,0,0,0,1,0
"CY",2018,"Mid Career","Elementary",13387.6666666667,16222.8333333333,17.4763964371205,"CY_Mid Career_Elementary",0,0,0,0,0,1,0
"CY",2018,"Mid Career","Managers",66199,77198.6666666667,14.2485189726938,"CY_Mid Career_Managers",0,0,1,1,0,1,0
"CY",2018,"Mid Career","Operators",17444.8333333333,21013.8333333333,16.9840501891611,"CY_Mid Career_Operators",0,0,0,0,0,1,0
"CY",2018,"Mid Career","Professionals",33523,35955.8333333333,6.76617146035646,"CY_Mid Career_Professionals",0,0,1,0,0,1,0
"CY",2018,"Mid Career","Service",15041.8333333333,18180.1666666667,17.2624013347879,"CY_Mid Career_Service",0,0,0,0,0,1,0
"CY",2018,"Mid Career","Technicians",26715.3333333333,27718.8333333333,3.62028223891097,"CY_Mid Career_Technicians",0,0,0,0,0,1,0
"CY",2018,"Senior","Clerical",19735.3333333333,20653.8333333333,4.44711635451046,"CY_Senior_Clerical",0,1,0,0,0,1,0
"CY",2018,"Senior","Craft",15915.6666666667,21530.5,26.0785087821153,"CY_Senior_Craft",0,1,0,0,0,1,0
"CY",2018,"Senior","Elementary",14503.8333333333,18703.1666666667,22.452525864604,"CY_Senior_Elementary",0,1,0,0,0,1,0
"CY",2018,"Senior","Managers",69357.8333333333,87615,20.8379463181723,"CY_Senior_Managers",0,1,1,1,0,1,0
"CY",2018,"Senior","Operators",16297.3333333333,23292.8333333333,30.0328427198638,"CY_Senior_Operators",0,1,0,0,0,1,0
"CY",2018,"Senior","Professionals",44913.3333333333,44835.5,-0.173597558482309,"CY_Senior_Professionals",0,1,1,0,0,1,0
"CY",2018,"Senior","Service",16954,18976.6666666667,10.6587036711751,"CY_Senior_Service",0,1,0,0,0,1,0
"CY",2018,"Senior","Technicians",32521.5,32460.3333333333,-0.188435115679654,"CY_Senior_Technicians",0,1,0,0,0,1,0
"CY",2018,"Young","Clerical",15273.1666666667,16242.6666666667,5.96884747988836,"CY_Young_Clerical",1,0,0,0,0,1,0
"CY",2018,"Young","Elementary",13664.1666666667,14008.6666666667,2.45919192880598,"CY_Young_Elementary",1,0,0,0,0,1,0
"CY",2018,"Young","Professionals",20811.1666666667,21748.3333333333,4.30914246302398,"CY_Young_Professionals",1,0,1,0,0,1,0
"CY",2018,"Young","Service",13227.5,14065.8333333333,5.9600687244505,"CY_Young_Service",1,0,0,0,0,1,0
"CY",2022,"Mid Career","Clerical",20051.5,25213,20.4715821203347,"CY_Mid Career_Clerical",0,0,0,0,0,0,1
"CY",2022,"Mid Career","Craft",18073.3333333333,21215,14.8087045329562,"CY_Mid Career_Craft",0,0,0,0,0,0,1
"CY",2022,"Mid Career","Elementary",14400.1666666667,17419.8333333333,17.3346472890097,"CY_Mid Career_Elementary",0,0,0,0,0,0,1
"CY",2022,"Mid Career","Managers",62449.5,72236.3333333333,13.5483528602873,"CY_Mid Career_Managers",0,0,1,1,0,0,1
"CY",2022,"Mid Career","Operators",20909.5,22878.6666666667,8.6069992423801,"CY_Mid Career_Operators",0,0,0,0,0,0,1
"CY",2022,"Mid Career","Professionals",38582.8333333333,45783.5,15.7276456947736,"CY_Mid Career_Professionals",0,0,1,0,0,0,1
"CY",2022,"Mid Career","Service",17190.8333333333,19883.3333333333,13.5414920368818,"CY_Mid Career_Service",0,0,0,0,0,0,1
"CY",2022,"Mid Career","Technicians",28657.3333333333,36191.6666666667,20.817867833295,"CY_Mid Career_Technicians",0,0,0,0,0,0,1
"CY",2022,"Senior","Clerical",26388.5,25779.3333333333,-2.36300395665779,"CY_Senior_Clerical",0,1,0,0,0,0,1
"CY",2022,"Senior","Craft",16937.6666666667,24187.3333333333,29.9729886166313,"CY_Senior_Craft",0,1,0,0,0,0,1
"CY",2022,"Senior","Elementary",15122.3333333333,21892.1666666667,30.9235419061613,"CY_Senior_Elementary",0,1,0,0,0,0,1
"CY",2022,"Senior","Managers",64698.8333333333,77100.1666666667,16.0847036647132,"CY_Senior_Managers",0,1,1,1,0,0,1
"CY",2022,"Senior","Operators",24546.8333333333,25336.6666666667,3.11735297987108,"CY_Senior_Operators",0,1,0,0,0,0,1
"CY",2022,"Senior","Professionals",47414.1666666667,49692.1666666667,4.58422353623811,"CY_Senior_Professionals",0,1,1,0,0,0,1
"CY",2022,"Senior","Service",16680.1666666667,20272.6666666667,17.7209049952317,"CY_Senior_Service",0,1,0,0,0,0,1
"CY",2022,"Senior","Technicians",33777.8333333333,44200.8333333333,23.5810033747478,"CY_Senior_Technicians",0,1,0,0,0,0,1
"CY",2022,"Young","Elementary",12908.5,14449.3333333333,10.6636984405278,"CY_Young_Elementary",1,0,0,0,0,0,1
"CY",2022,"Young","Professionals",24407.3333333333,28904.1666666667,15.5577338907309,"CY_Young_Professionals",1,0,1,0,0,0,1
"CY",2022,"Young","Service",14615.8333333333,16594.8333333333,11.9253984673945,"CY_Young_Service",1,0,0,0,0,0,1
"CZ",2010,"Young","Agriculture",10283.75,9383,-9.59980816370031,"CZ_Young_Agriculture",1,0,0,0,0,0,0
"CZ",2010,"Young","Clerical",11994.75,13021.5,7.88503628614215,"CZ_Young_Clerical",1,0,0,0,0,0,0
"CZ",2010,"Young","Craft",8866.25,11511.75,22.980867374639,"CZ_Young_Craft",1,0,0,0,0,0,0
"CZ",2010,"Young","Elementary",7846.75,9289.5,15.5309758329297,"CZ_Young_Elementary",1,0,0,0,0,0,0
"CZ",2010,"Young","Managers",16583.75,19135.75,13.3362946317756,"CZ_Young_Managers",1,0,1,1,0,0,0
"CZ",2010,"Young","Operators",9641.5,11509,16.2264314884004,"CZ_Young_Operators",1,0,0,0,0,0,0
"CZ",2010,"Young","Professionals",15189.5,18185,16.4723673357162,"CZ_Young_Professionals",1,0,1,0,0,0,0
"CZ",2010,"Young","Service",8479.75,8851.5,4.19985313223747,"CZ_Young_Service",1,0,0,0,0,0,0
"CZ",2010,"Young","Technicians",13976.75,15299,8.64272174651938,"CZ_Young_Technicians",1,0,0,0,0,0,0
"CZ",2014,"Young","Agriculture",61582,76818.8333333333,19.8347627426434,"CZ_Young_Agriculture",1,0,0,0,1,0,0
"CZ",2014,"Young","Clerical",94337.6666666667,104496.333333333,9.72155322834296,"CZ_Young_Clerical",1,0,0,0,1,0,0
"CZ",2014,"Young","Craft",76780,99198.3333333333,22.599506040088,"CZ_Young_Craft",1,0,0,0,1,0,0
"CZ",2014,"Young","Elementary",65550.8333333333,79148.3333333333,17.1797679462613,"CZ_Young_Elementary",1,0,0,0,1,0,0
"CZ",2014,"Young","Managers",133493,167348.666666667,20.2306163180266,"CZ_Young_Managers",1,0,1,1,1,0,0
"CZ",2014,"Young","Operators",81634.6666666667,95753.1666666667,14.7446820731777,"CZ_Young_Operators",1,0,0,0,1,0,0
"CZ",2014,"Young","Professionals",123739.833333333,151557.333333333,18.3544401238695,"CZ_Young_Professionals",1,0,1,0,1,0,0
"CZ",2014,"Young","Service",69670.6666666667,72138.8333333333,3.42141195333998,"CZ_Young_Service",1,0,0,0,1,0,0
"CZ",2014,"Young","Technicians",107724,122499.5,12.0616818844159,"CZ_Young_Technicians",1,0,0,0,1,0,0
