"country","year","sector","education","earn_F","earn_M","gender_pay_gap","panel_id","medium_edu","high_edu","industry","construction","services","public_sector","year_2014","year_2018","year_2022"
"AT",2022,"IT","High Education",60169.3333333333,79167,23.9969515917828,"AT_IT_High Education",0,1,0,0,1,0,0,0,1
"AT",2022,"IT","Low Education",38253,47288.3333333333,19.1068974024601,"AT_IT_Low Education",0,0,0,0,1,0,0,0,1
"AT",2022,"IT","Medium Education",50865.3333333333,67487.6666666667,24.6301793414105,"AT_IT_Medium Education",1,0,0,0,1,0,0,0,1
"AT",2022,"Manufacturing","High Education",59797.3333333333,77247.3333333333,22.5897765618662,"AT_Manufacturing_High Education",0,1,1,0,0,0,0,0,1
"AT",2022,"Manufacturing","Low Education",32858.3333333333,37844.6666666667,13.1757887505064,"AT_Manufacturing_Low Education",0,0,1,0,0,0,0,0,1
"AT",2022,"Manufacturing","Medium Education",42643.3333333333,52119.6666666667,18.181876323077,"AT_Manufacturing_Medium Education",1,0,1,0,0,0,0,0,1
"AT",2022,"Mining","High Education",57806.6666666667,96213,39.9180290951673,"AT_Mining_High Education",0,1,1,0,0,0,0,0,1
"AT",2022,"Mining","Low Education",35163.3333333333,43130,18.4712883530412,"AT_Mining_Low Education",0,0,1,0,0,0,0,0,1
"AT",2022,"Mining","Medium Education",47062,52465.6666666667,10.299433915513,"AT_Mining_Medium Education",1,0,1,0,0,0,0,0,1
"AT",2022,"Other Services","High Education",52151.6666666667,68821,24.2212890445261,"AT_Other Services_High Education",0,1,0,0,0,0,0,0,1
"AT",2022,"Other Services","Low Education",26317.6666666667,31871.3333333333,17.4252724496413,"AT_Other Services_Low Education",0,0,0,0,0,0,0,0,1
"AT",2022,"Other Services","Medium Education",39872,49426.6666666667,19.3309954140815,"AT_Other Services_Medium Education",1,0,0,0,0,0,0,0,1
"AT",2022,"Professional","High Education",60443,89381.3333333333,32.3762605167373,"AT_Professional_High Education",0,1,0,0,1,0,0,0,1
"AT",2022,"Professional","Low Education",35948.3333333333,37757,4.79028171376609,"AT_Professional_Low Education",0,0,0,0,1,0,0,0,1
"AT",2022,"Professional","Medium Education",47577.3333333333,59166.3333333333,19.5871526036766,"AT_Professional_Medium Education",1,0,0,0,1,0,0,0,1
"AT",2022,"Real Estate","High Education",57548.3333333333,85889.6666666667,32.9973725981783,"AT_Real Estate_High Education",0,1,0,0,1,0,0,0,1
"AT",2022,"Real Estate","Low Education",35063.6666666667,38125.3333333333,8.03053088060433,"AT_Real Estate_Low Education",0,0,0,0,1,0,0,0,1
"AT",2022,"Real Estate","Medium Education",46326,50951,9.077348825342,"AT_Real Estate_Medium Education",1,0,0,0,1,0,0,0,1
"AT",2022,"Trade","High Education",59611.3333333333,75460,21.0027387578408,"AT_Trade_High Education",0,1,0,0,1,0,0,0,1
"AT",2022,"Trade","Low Education",29818.3333333333,31161.6666666667,4.31085200834359,"AT_Trade_Low Education",0,0,0,0,1,0,0,0,1
"AT",2022,"Trade","Medium Education",36888.6666666667,48975.6666666667,24.6796027959463,"AT_Trade_Medium Education",1,0,0,0,1,0,0,0,1
"AT",2022,"Transport","High Education",49669.6666666667,69510,28.5431352802954,"AT_Transport_High Education",0,1,0,0,1,0,0,0,1
"AT",2022,"Transport","Low Education",30908,35350,12.5657708628006,"AT_Transport_Low Education",0,0,0,0,1,0,0,0,1
"AT",2022,"Transport","Medium Education",41675,48249.3333333333,13.6257495785779,"AT_Transport_Medium Education",1,0,0,0,1,0,0,0,1
"AT",2022,"Water","High Education",53100.6666666667,77121.3333333333,31.1465915181273,"AT_Water_High Education",0,1,1,0,0,0,0,0,1
"AT",2022,"Water","Low Education",32071,36636.3333333333,12.4612179166401,"AT_Water_Low Education",0,0,1,0,0,0,0,0,1
"AT",2022,"Water","Medium Education",42895.6666666667,44647.3333333333,3.92333995311405,"AT_Water_Medium Education",1,0,1,0,0,0,0,0,1
"BA",2022,"Admin Services","High Education",25256.6666666667,30904,18.2737941151092,"BA_Admin Services_High Education",0,1,0,0,1,0,0,0,1
"BA",2022,"Admin Services","Low Education",10339.6666666667,14099.6666666667,26.6672970992222,"BA_Admin Services_Low Education",0,0,0,0,1,0,0,0,1
"BA",2022,"Admin Services","Medium Education",15830,14236,-11.1969654397303,"BA_Admin Services_Medium Education",1,0,0,0,1,0,0,0,1
"BA",2022,"Arts","High Education",22332.3333333333,24868.6666666667,10.1989116156878,"BA_Arts_High Education",0,1,0,0,0,0,0,0,1
"BA",2022,"Arts","Low Education",10342.3333333333,14276.3333333333,27.5560951691611,"BA_Arts_Low Education",0,0,0,0,0,0,0,0,1
"BA",2022,"Arts","Medium Education",11613.3333333333,15581.6666666667,25.4679644881805,"BA_Arts_Medium Education",1,0,0,0,0,0,0,0,1
"BA",2022,"Construction","High Education",19973.3333333333,20414.3333333333,2.16024688535833,"BA_Construction_High Education",0,1,0,1,0,0,0,0,1
"BA",2022,"Construction","Low Education",11230,12596,10.8447126071769,"BA_Construction_Low Education",0,0,0,1,0,0,0,0,1
"BA",2022,"Construction","Medium Education",12877.3333333333,13534.3333333333,4.85432110927764,"BA_Construction_Medium Education",1,0,0,1,0,0,0,0,1
"BA",2022,"Education Sector","High Education",24749,27536.6666666667,10.1234717346568,"BA_Education Sector_High Education",0,1,0,0,0,1,0,0,1
"BA",2022,"Education Sector","Low Education",13098,13894.6666666667,5.73361481623644,"BA_Education Sector_Low Education",0,0,0,0,0,1,0,0,1
"BA",2022,"Education Sector","Medium Education",14956,16280,8.13267813267813,"BA_Education Sector_Medium Education",1,0,0,0,0,1,0,0,1
"BA",2022,"Electricity","High Education",35335,37245.3333333333,5.1290541991838,"BA_Electricity_High Education",0,1,1,0,0,0,0,0,1
"BA",2022,"Electricity","Medium Education",23571,27578,14.5296975850315,"BA_Electricity_Medium Education",1,0,1,0,0,0,0,0,1
"BA",2022,"Finance","High Education",31689.6666666667,36685.6666666667,13.6183977393532,"BA_Finance_High Education",0,1,0,0,1,0,0,0,1
"BA",2022,"Finance","Medium Education",19189.6666666667,21892,12.3439308118643,"BA_Finance_Medium Education",1,0,0,0,1,0,0,0,1
"BA",2022,"Health","High Education",33350.6666666667,39987.6666666667,16.5976175987596,"BA_Health_High Education",0,1,0,0,0,1,0,0,1
"BA",2022,"Health","Low Education",12888.3333333333,13010,0.935178068152698,"BA_Health_Low Education",0,0,0,0,0,1,0,0,1
"BA",2022,"Health","Medium Education",19091.3333333333,20430.3333333333,6.5539801928505,"BA_Health_Medium Education",1,0,0,0,0,1,0,0,1
"BA",2022,"Hospitality","High Education",17780.3333333333,23403.3333333333,24.0264919527133,"BA_Hospitality_High Education",0,1,0,0,1,0,0,0,1
"BA",2022,"Hospitality","Low Education",11524.6666666667,10895.3333333333,-5.77617328519854,"BA_Hospitality_Low Education",0,0,0,0,1,0,0,0,1
"BA",2022,"Hospitality","Medium Education",12092,13492.3333333333,10.3787336017986,"BA_Hospitality_Medium Education",1,0,0,0,1,0,0,0,1
"BA",2022,"IT","High Education",29511.6666666667,35385,16.5983703075691,"BA_IT_High Education",0,1,0,0,1,0,0,0,1
"BA",2022,"IT","Low Education",15243.3333333333,19880.3333333333,23.3245586090106,"BA_IT_Low Education",0,0,0,0,1,0,0,0,1
"BA",2022,"IT","Medium Education",19798,22502,12.016709625811,"BA_IT_Medium Education",1,0,0,0,1,0,0,0,1
"BA",2022,"Manufacturing","High Education",20457.6666666667,24826.6666666667,17.5980128893663,"BA_Manufacturing_High Education",0,1,1,0,0,0,0,0,1
"BA",2022,"Manufacturing","Low Education",10509,13118.3333333333,19.8907381527125,"BA_Manufacturing_Low Education",0,0,1,0,0,0,0,0,1
"BA",2022,"Manufacturing","Medium Education",11981.6666666667,15370.6666666667,22.0484906315059,"BA_Manufacturing_Medium Education",1,0,1,0,0,0,0,0,1
"BA",2022,"Mining","High Education",24625,30251.3333333333,18.5986292615201,"BA_Mining_High Education",0,1,1,0,0,0,0,0,1
"BA",2022,"Mining","Medium Education",16718.3333333333,22471.3333333333,25.601507105349,"BA_Mining_Medium Education",1,0,1,0,0,0,0,0,1
"BA",2022,"Other Services","High Education",26154.6666666667,30597.3333333333,14.5197838591598,"BA_Other Services_High Education",0,1,0,0,0,0,0,0,1
"BA",2022,"Other Services","Low Education",13833.3333333333,16553,16.4300529611953,"BA_Other Services_Low Education",0,0,0,0,0,0,0,0,1
"BA",2022,"Other Services","Medium Education",14783,16667.3333333333,11.3055477780889,"BA_Other Services_Medium Education",1,0,0,0,0,0,0,0,1
"BA",2022,"Professional","High Education",23451,25596,8.38021565869667,"BA_Professional_High Education",0,1,0,0,1,0,0,0,1
"BA",2022,"Professional","Medium Education",16878,16668.3333333333,-1.25787421257875,"BA_Professional_Medium Education",1,0,0,0,1,0,0,0,1
"BA",2022,"Public Admin","High Education",28836,30991.6666666667,6.95563323474053,"BA_Public Admin_High Education",0,1,0,0,0,1,0,0,1
"BA",2022,"Public Admin","Low Education",14265.3333333333,16999.6666666667,16.0846291103747,"BA_Public Admin_Low Education",0,0,0,0,0,1,0,0,1
"BA",2022,"Public Admin","Medium Education",17900.3333333333,21667,17.3843479331087,"BA_Public Admin_Medium Education",1,0,0,0,0,1,0,0,1
"BA",2022,"Real Estate","High Education",22670,27980.6666666667,18.9797717471588,"BA_Real Estate_High Education",0,1,0,0,1,0,0,0,1
"BA",2022,"Real Estate","Medium Education",13967,16582.6666666667,15.7734984320978,"BA_Real Estate_Medium Education",1,0,0,0,1,0,0,0,1
"BA",2022,"Trade","High Education",19719.3333333333,23676.6666666667,16.7140644797973,"BA_Trade_High Education",0,1,0,0,1,0,0,0,1
"BA",2022,"Trade","Low Education",11125,12322.6666666667,9.71921661977926,"BA_Trade_Low Education",0,0,0,0,1,0,0,0,1
"BA",2022,"Trade","Medium Education",12826.6666666667,14222.6666666667,9.81531827130402,"BA_Trade_Medium Education",1,0,0,0,1,0,0,0,1
"BA",2022,"Transport","High Education",24700.6666666667,28224.3333333333,12.4844991910054,"BA_Transport_High Education",0,1,0,0,1,0,0,0,1
"BA",2022,"Transport","Low Education",14732.6666666667,15762,6.53047413610794,"BA_Transport_Low Education",0,0,0,0,1,0,0,0,1
"BA",2022,"Transport","Medium Education",16108,16027.3333333333,-0.503306850796552,"BA_Transport_Medium Education",1,0,0,0,1,0,0,0,1
"BA",2022,"Water","High Education",23057.3333333333,26681,13.5814499706408,"BA_Water_High Education",0,1,1,0,0,0,0,0,1
"BA",2022,"Water","Low Education",12543.6666666667,14319.6666666667,12.4025233362043,"BA_Water_Low Education",0,0,1,0,0,0,0,0,1
"BA",2022,"Water","Medium Education",16158,16756.3333333333,3.57078915434959,"BA_Water_Medium Education",1,0,1,0,0,0,0,0,1
"BE",2014,"Admin Services","Low Education",32450,34683.6666666667,6.44011109936473,"BE_Admin Services_Low Education",0,0,0,0,1,0,1,0,0
"BE",2014,"Admin Services","Medium Education",34478.3333333333,37076.3333333333,7.00716539751324,"BE_Admin Services_Medium Education",1,0,0,0,1,0,1,0,0
"BE",2014,"Arts","Low Education",29679,31024,4.33535327488396,"BE_Arts_Low Education",0,0,0,0,0,0,1,0,0
"BE",2014,"Arts","Medium Education",35818.6666666667,35874.3333333333,0.155171292381753,"BE_Arts_Medium Education",1,0,0,0,0,0,1,0,0
"BE",2014,"Construction","Low Education",36660.3333333333,36773.3333333333,0.307287889775199,"BE_Construction_Low Education",0,0,0,1,0,0,1,0,0
"BE",2014,"Construction","Medium Education",38038,38086.3333333333,0.126904663965208,"BE_Construction_Medium Education",1,0,0,1,0,0,1,0,0
"BE",2014,"Education Sector","Low Education",32068.3333333333,34326.3333333333,6.57804018294993,"BE_Education Sector_Low Education",0,0,0,0,0,1,1,0,0
"BE",2014,"Education Sector","Medium Education",39349,38723,-1.61661028329417,"BE_Education Sector_Medium Education",1,0,0,0,0,1,1,0,0
"BE",2014,"Finance","Low Education",38596.3333333333,40390.3333333333,4.44165683208028,"BE_Finance_Low Education",0,0,0,0,1,0,1,0,0
"BE",2014,"Finance","Medium Education",43051.3333333333,44852,4.0146853354737,"BE_Finance_Medium Education",1,0,0,0,1,0,1,0,0
"BE",2014,"Health","Low Education",30018.6666666667,27801.3333333333,-7.97563666011223,"BE_Health_Low Education",0,0,0,0,0,1,1,0,0
"BE",2014,"Health","Medium Education",34944.6666666667,33492.3333333333,-4.33631577375915,"BE_Health_Medium Education",1,0,0,0,0,1,1,0,0
"BE",2014,"Hospitality","Low Education",29839.3333333333,29990.3333333333,0.503495570795034,"BE_Hospitality_Low Education",0,0,0,0,1,0,1,0,0
"BE",2014,"Hospitality","Medium Education",31201.3333333333,33015.3333333333,5.49441673565819,"BE_Hospitality_Medium Education",1,0,0,0,1,0,1,0,0
"BE",2014,"IT","Low Education",36592.3333333333,37528,2.4932494848291,"BE_IT_Low Education",0,0,0,0,1,0,1,0,0
"BE",2014,"IT","Medium Education",39988.3333333333,40885,2.19314336961395,"BE_IT_Medium Education",1,0,0,0,1,0,1,0,0
"BE",2014,"Manufacturing","Low Education",36484.3333333333,38538.3333333333,5.32975824936211,"BE_Manufacturing_Low Education",0,0,1,0,0,0,1,0,0
"BE",2014,"Manufacturing","Medium Education",39763.3333333333,40823.3333333333,2.59655425818568,"BE_Manufacturing_Medium Education",1,0,1,0,0,0,1,0,0
"BE",2014,"Other Services","Low Education",28235.3333333333,29250.6666666667,3.47114595678732,"BE_Other Services_Low Education",0,0,0,0,0,0,1,0,0
"BE",2014,"Other Services","Medium Education",33571.3333333333,36151.3333333333,7.13666623637671,"BE_Other Services_Medium Education",1,0,0,0,0,0,1,0,0
"BE",2014,"Professional","Low Education",37271,36782,-1.32945462454461,"BE_Professional_Low Education",0,0,0,0,1,0,1,0,0
"BE",2014,"Professional","Medium Education",42241.6666666667,43290,2.42165242165243,"BE_Professional_Medium Education",1,0,0,0,1,0,1,0,0
"BE",2014,"Real Estate","Low Education",35876,37535.6666666667,4.42157237116697,"BE_Real Estate_Low Education",0,0,0,0,1,0,1,0,0
"BE",2014,"Trade","Low Education",35000,34424.6666666667,-1.67128222011349,"BE_Trade_Low Education",0,0,0,0,1,0,1,0,0
"BE",2014,"Trade","Medium Education",35416.6666666667,36614,3.27015167240218,"BE_Trade_Medium Education",1,0,0,0,1,0,1,0,0
"BE",2014,"Transport","Low Education",35265.6666666667,36051.3333333333,2.1792998871979,"BE_Transport_Low Education",0,0,0,0,1,0,1,0,0
"BE",2014,"Transport","Medium Education",37568.6666666667,38149,1.52122816674968,"BE_Transport_Medium Education",1,0,0,0,1,0,1,0,0
"BE",2014,"Water","Low Education",39334.3333333333,38034,-3.41887083486705,"BE_Water_Low Education",0,0,1,0,0,0,1,0,0
"BE",2014,"Water","Medium Education",43687,42271.6666666667,-3.34818436304854,"BE_Water_Medium Education",1,0,1,0,0,0,1,0,0
"BE",2018,"Admin Services","High Education",55345.6666666667,61599.3333333333,10.1521661489843,"BE_Admin Services_High Education",0,1,0,0,1,0,0,1,0
"BE",2018,"Admin Services","Low Education",28825.6666666667,30973.3333333333,6.93392165303486,"BE_Admin Services_Low Education",0,0,0,0,1,0,0,1,0
"BE",2018,"Admin Services","Medium Education",33367.6666666667,36379.6666666667,8.27935018645947,"BE_Admin Services_Medium Education",1,0,0,0,1,0,0,1,0
"BE",2018,"Arts","High Education",43741.3333333333,45482.3333333333,3.82785990164679,"BE_Arts_High Education",0,1,0,0,0,0,0,1,0
"BE",2018,"Arts","Low Education",29580.6666666667,30351.3333333333,2.5391525907703,"BE_Arts_Low Education",0,0,0,0,0,0,0,1,0
"BE",2018,"Arts","Medium Education",32632.6666666667,34123,4.3675331399154,"BE_Arts_Medium Education",1,0,0,0,0,0,0,1,0
"BE",2018,"Construction","High Education",48788.6666666667,51943.3333333333,6.07328499005327,"BE_Construction_High Education",0,1,0,1,0,0,0,1,0
"BE",2018,"Construction","Low Education",33914.3333333333,38762.6666666667,12.5077394056136,"BE_Construction_Low Education",0,0,0,1,0,0,0,1,0
"BE",2018,"Construction","Medium Education",37308,39928.3333333333,6.5625913094294,"BE_Construction_Medium Education",1,0,0,1,0,0,0,1,0
"BE",2018,"Education Sector","High Education",48833.6666666667,51377.6666666667,4.95156780183348,"BE_Education Sector_High Education",0,1,0,0,0,1,0,1,0
"BE",2018,"Education Sector","Low Education",30327.3333333333,31336,3.21887498936261,"BE_Education Sector_Low Education",0,0,0,0,0,1,0,1,0
"BE",2018,"Education Sector","Medium Education",34746,37024.6666666667,6.15445558816644,"BE_Education Sector_Medium Education",1,0,0,0,0,1,0,1,0
"BE",2018,"Electricity","High Education",67552,70601,4.31863571337516,"BE_Electricity_High Education",0,1,1,0,0,0,0,1,0
"BE",2018,"Electricity","Medium Education",40853,43888.6666666667,6.9167438822475,"BE_Electricity_Medium Education",1,0,1,0,0,0,0,1,0
"BE",2018,"Finance","High Education",64805,69135.6666666667,6.26401230430989,"BE_Finance_High Education",0,1,0,0,1,0,0,1,0
"BE",2018,"Finance","Low Education",35124,40112.3333333333,12.4359091551227,"BE_Finance_Low Education",0,0,0,0,1,0,0,1,0
"BE",2018,"Finance","Medium Education",41565,41618.6666666667,0.128948548728129,"BE_Finance_Medium Education",1,0,0,0,1,0,0,1,0
"BE",2018,"Health","High Education",50625.6666666667,52484,3.54076162894089,"BE_Health_High Education",0,1,0,0,0,1,0,1,0
"BE",2018,"Health","Low Education",29707,29056.3333333333,-2.23932820153954,"BE_Health_Low Education",0,0,0,0,0,1,0,1,0
"BE",2018,"Health","Medium Education",32720,33881.6666666667,3.42859953760637,"BE_Health_Medium Education",1,0,0,0,0,1,0,1,0
"BE",2018,"Hospitality","High Education",41887.3333333333,53359,21.4990285924899,"BE_Hospitality_High Education",0,1,0,0,1,0,0,1,0
"BE",2018,"Hospitality","Low Education",31969.3333333333,31802,-0.526172358132608,"BE_Hospitality_Low Education",0,0,0,0,1,0,0,1,0
"BE",2018,"Hospitality","Medium Education",33889.3333333333,34973.6666666667,3.10042794102228,"BE_Hospitality_Medium Education",1,0,0,0,1,0,0,1,0
"BE",2018,"IT","High Education",60557.6666666667,69087,12.3457862308876,"BE_IT_High Education",0,1,0,0,1,0,0,1,0
"BE",2018,"IT","Low Education",32675.6666666667,31334,-4.28182379098318,"BE_IT_Low Education",0,0,0,0,1,0,0,1,0
"BE",2018,"IT","Medium Education",37484,39757,5.71723218552708,"BE_IT_Medium Education",1,0,0,0,1,0,0,1,0
"BE",2018,"Manufacturing","High Education",53390.3333333333,59761.3333333333,10.6607393855559,"BE_Manufacturing_High Education",0,1,1,0,0,0,0,1,0
"BE",2018,"Manufacturing","Low Education",35940.3333333333,39405.6666666667,8.79399747921195,"BE_Manufacturing_Low Education",0,0,1,0,0,0,0,1,0
"BE",2018,"Manufacturing","Medium Education",37493.6666666667,41995.6666666667,10.7201536666481,"BE_Manufacturing_Medium Education",1,0,1,0,0,0,0,1,0
"BE",2018,"Mining","High Education",52151,52156,0.00958662474116113,"BE_Mining_High Education",0,1,1,0,0,0,0,1,0
"BE",2018,"Mining","Medium Education",36910.6666666667,39973.3333333333,7.66177451634424,"BE_Mining_Medium Education",1,0,1,0,0,0,0,1,0
"BE",2018,"Other Services","High Education",54246,57306.6666666667,5.34085621219171,"BE_Other Services_High Education",0,1,0,0,0,0,0,1,0
"BE",2018,"Other Services","Low Education",29355.6666666667,32444,9.51896601323305,"BE_Other Services_Low Education",0,0,0,0,0,0,0,1,0
"BE",2018,"Other Services","Medium Education",33626.3333333333,35649.6666666667,5.67560238992416,"BE_Other Services_Medium Education",1,0,0,0,0,0,0,1,0
"BE",2018,"Professional","High Education",66158.3333333333,68939,4.03351755416625,"BE_Professional_High Education",0,1,0,0,1,0,0,1,0
