"country","year","sector","occupation","earn_F","earn_M","gender_pay_gap","panel_id","industry","construction","services","public_sector","high_skill","managerial","year_2014","year_2018","year_2022"
"AT",2010,"Electricity","Professionals",55008,82660,33.4526977982095,"AT_Electricity_Professionals",1,0,0,0,1,0,0,0,0
"AT",2010,"Electricity","Service",28444.5,39970.5,28.8362667467257,"AT_Electricity_Service",1,0,0,0,0,0,0,0,0
"AT",2010,"Electricity","Technicians",49665,67287.5,26.1898569570871,"AT_Electricity_Technicians",1,0,0,0,0,0,0,0,0
"AT",2010,"Finance","Clerical",41949,55947.5,25.0207784083292,"AT_Finance_Clerical",0,0,1,0,0,0,0,0,0
"AT",2010,"Finance","Craft",16869,28350.5,40.4984039082203,"AT_Finance_Craft",0,0,1,0,0,0,0,0,0
"AT",2010,"Finance","Elementary",20119,29329.5,31.403535689323,"AT_Finance_Elementary",0,0,1,0,0,0,0,0,0
"AT",2010,"Finance","Managers",82808.5,116597,28.9788759573574,"AT_Finance_Managers",0,0,1,0,1,1,0,0,0
"AT",2010,"Finance","Professionals",57869,72048.5,19.6804930012422,"AT_Finance_Professionals",0,0,1,0,1,0,0,0,0
"AT",2010,"Finance","Service",43983.5,51887.5,15.2329559142375,"AT_Finance_Service",0,0,1,0,0,0,0,0,0
"AT",2010,"Finance","Technicians",45181,59589,24.1789592038799,"AT_Finance_Technicians",0,0,1,0,0,0,0,0,0
"AT",2010,"Health","Clerical",28780.5,27876.5,-3.24287482287949,"AT_Health_Clerical",0,0,0,1,0,0,0,0,0
"AT",2010,"Health","Craft",20953.5,27111,22.7121832466526,"AT_Health_Craft",0,0,0,1,0,0,0,0,0
"AT",2010,"Health","Elementary",21685,21424.5,-1.21589768722724,"AT_Health_Elementary",0,0,0,1,0,0,0,0,0
"AT",2010,"Health","Managers",52578.5,68578.5,23.3309273314523,"AT_Health_Managers",0,0,0,1,1,1,0,0,0
"AT",2010,"Health","Operators",20796.5,26207.5,20.6467614232567,"AT_Health_Operators",0,0,0,1,0,0,0,0,0
"AT",2010,"Health","Professionals",44231,63902.5,30.7836156644889,"AT_Health_Professionals",0,0,0,1,1,0,0,0,0
"AT",2010,"Health","Service",27120.5,29203.5,7.13270669611519,"AT_Health_Service",0,0,0,1,0,0,0,0,0
"AT",2010,"Health","Technicians",35201,33918.5,-3.78112239633239,"AT_Health_Technicians",0,0,0,1,0,0,0,0,0
"AT",2010,"Hospitality","Clerical",24356.5,24537,0.735623751884908,"AT_Hospitality_Clerical",0,0,1,0,0,0,0,0,0
"AT",2010,"Hospitality","Craft",22756.5,25925.5,12.2234865287073,"AT_Hospitality_Craft",0,0,1,0,0,0,0,0,0
"AT",2010,"Hospitality","Elementary",18484.5,20164,8.32920055544535,"AT_Hospitality_Elementary",0,0,1,0,0,0,0,0,0
"AT",2010,"Hospitality","Managers",37939.5,46313.5,18.0811210554158,"AT_Hospitality_Managers",0,0,1,0,1,1,0,0,0
"AT",2010,"Hospitality","Operators",19916,22020.5,9.55700370109671,"AT_Hospitality_Operators",0,0,1,0,0,0,0,0,0
"AT",2010,"Hospitality","Professionals",37027,35933,-3.04455514429633,"AT_Hospitality_Professionals",0,0,1,0,1,0,0,0,0
"AT",2010,"Hospitality","Service",19447.5,21402.5,9.13444691040766,"AT_Hospitality_Service",0,0,1,0,0,0,0,0,0
"AT",2010,"Hospitality","Technicians",29940.5,38685.5,22.6053689366817,"AT_Hospitality_Technicians",0,0,1,0,0,0,0,0,0
"AT",2010,"IT","Clerical",35628.5,38440.5,7.3152014151741,"AT_IT_Clerical",0,0,1,0,0,0,0,0,0
"AT",2010,"IT","Craft",33684.5,33977,0.860876475262678,"AT_IT_Craft",0,0,1,0,0,0,0,0,0
"AT",2010,"IT","Elementary",26194.5,42676.5,38.6207866155847,"AT_IT_Elementary",0,0,1,0,0,0,0,0,0
"AT",2010,"IT","Managers",85272,98903,13.7821906312245,"AT_IT_Managers",0,0,1,0,1,1,0,0,0
"AT",2010,"IT","Operators",24700,45740.5,45.9997157879778,"AT_IT_Operators",0,0,1,0,0,0,0,0,0
"AT",2010,"IT","Professionals",55939.5,57152.5,2.12239184637592,"AT_IT_Professionals",0,0,1,0,1,0,0,0,0
"AT",2010,"IT","Service",29507,43029,31.4253178089196,"AT_IT_Service",0,0,1,0,0,0,0,0,0
"AT",2010,"IT","Technicians",42963,52136,17.5943685744975,"AT_IT_Technicians",0,0,1,0,0,0,0,0,0
"AT",2010,"Manufacturing","Clerical",33721,42086.5,19.876920152543,"AT_Manufacturing_Clerical",1,0,0,0,0,0,0,0,0
"AT",2010,"Manufacturing","Craft",23715.5,33040,28.2218523002421,"AT_Manufacturing_Craft",1,0,0,0,0,0,0,0,0
"AT",2010,"Manufacturing","Elementary",22926.5,28477,19.4911683112687,"AT_Manufacturing_Elementary",1,0,0,0,0,0,0,0,0
"AT",2010,"Manufacturing","Managers",78780.5,92923.5,15.22004659747,"AT_Manufacturing_Managers",1,0,0,0,1,1,0,0,0
"AT",2010,"Manufacturing","Operators",26390.5,36125.5,26.9477239069355,"AT_Manufacturing_Operators",1,0,0,0,0,0,0,0,0
"AT",2010,"Manufacturing","Professionals",52157,63583,17.9702121636286,"AT_Manufacturing_Professionals",1,0,0,0,1,0,0,0,0
"AT",2010,"Manufacturing","Service",22351,45515,50.8931121608261,"AT_Manufacturing_Service",1,0,0,0,0,0,0,0,0
"AT",2010,"Manufacturing","Technicians",40914.5,50401.5,18.8228524944694,"AT_Manufacturing_Technicians",1,0,0,0,0,0,0,0,0
"AT",2010,"Mining","Clerical",33560,48873.5,31.3329309339417,"AT_Mining_Clerical",1,0,0,0,0,0,0,0,0
"AT",2010,"Mining","Elementary",22932.5,30905,25.7967966348487,"AT_Mining_Elementary",1,0,0,0,0,0,0,0,0
"AT",2010,"Mining","Operators",31598.5,37130,14.8976568812281,"AT_Mining_Operators",1,0,0,0,0,0,0,0,0
"AT",2010,"Mining","Technicians",45400.5,62970,27.9013816102906,"AT_Mining_Technicians",1,0,0,0,0,0,0,0,0
"AT",2010,"Other Services","Clerical",32639.5,39886,18.1680288823146,"AT_Other Services_Clerical",0,0,0,0,0,0,0,0,0
"AT",2010,"Other Services","Craft",17743.5,29184.5,39.2023162980349,"AT_Other Services_Craft",0,0,0,0,0,0,0,0,0
"AT",2010,"Other Services","Elementary",19401.5,23059.5,15.8633101324834,"AT_Other Services_Elementary",0,0,0,0,0,0,0,0,0
"AT",2010,"Other Services","Managers",50175,75708.5,33.7260677466863,"AT_Other Services_Managers",0,0,0,0,1,1,0,0,0
"AT",2010,"Other Services","Operators",16769,29525.5,43.2050261638245,"AT_Other Services_Operators",0,0,0,0,0,0,0,0,0
"AT",2010,"Other Services","Professionals",40451,54590.5,25.901026735421,"AT_Other Services_Professionals",0,0,0,0,1,0,0,0,0
"AT",2010,"Other Services","Service",19776.5,26461,25.2617059068062,"AT_Other Services_Service",0,0,0,0,0,0,0,0,0
"AT",2010,"Other Services","Technicians",35015,42636.5,17.8755291827425,"AT_Other Services_Technicians",0,0,0,0,0,0,0,0,0
"AT",2010,"Professional","Clerical",32794.5,37009,11.3877705423005,"AT_Professional_Clerical",0,0,1,0,0,0,0,0,0
"AT",2010,"Professional","Craft",34623.5,32898,-5.24499969603015,"AT_Professional_Craft",0,0,1,0,0,0,0,0,0
"AT",2010,"Professional","Elementary",21998,25768.5,14.632205987931,"AT_Professional_Elementary",0,0,1,0,0,0,0,0,0
"AT",2010,"Professional","Managers",90888.5,148488.5,38.7908827956374,"AT_Professional_Managers",0,0,1,0,1,1,0,0,0
"AT",2010,"Professional","Operators",18322.5,41430,55.7748008689356,"AT_Professional_Operators",0,0,1,0,0,0,0,0,0
"AT",2010,"Professional","Professionals",46559,59508,21.7600994824225,"AT_Professional_Professionals",0,0,1,0,1,0,0,0,0
"AT",2010,"Professional","Service",23068,32105.5,28.1493825045553,"AT_Professional_Service",0,0,1,0,0,0,0,0,0
"AT",2010,"Professional","Technicians",36182.5,47076.5,23.1410576402239,"AT_Professional_Technicians",0,0,1,0,0,0,0,0,0
"AT",2010,"Real Estate","Clerical",35393.5,37798.5,6.36268634998743,"AT_Real Estate_Clerical",0,0,1,0,0,0,0,0,0
"AT",2010,"Real Estate","Craft",21693.5,33261.5,34.7789486343069,"AT_Real Estate_Craft",0,0,1,0,0,0,0,0,0
"AT",2010,"Real Estate","Elementary",21183.5,25363,16.4787288569964,"AT_Real Estate_Elementary",0,0,1,0,0,0,0,0,0
"AT",2010,"Real Estate","Managers",69089,105298.5,34.3874794037902,"AT_Real Estate_Managers",0,0,1,0,1,1,0,0,0
"AT",2010,"Real Estate","Professionals",48164,60861,20.862292765482,"AT_Real Estate_Professionals",0,0,1,0,1,0,0,0,0
"AT",2010,"Real Estate","Service",24179.5,33295.5,27.3790752504092,"AT_Real Estate_Service",0,0,1,0,0,0,0,0,0
"AT",2010,"Real Estate","Technicians",40695.5,48726,16.4809342035053,"AT_Real Estate_Technicians",0,0,1,0,0,0,0,0,0
"AT",2010,"Trade","Clerical",29647,33015,10.2014235953355,"AT_Trade_Clerical",0,0,1,0,0,0,0,0,0
"AT",2010,"Trade","Craft",20003,27049,26.0490221449961,"AT_Trade_Craft",0,0,1,0,0,0,0,0,0
"AT",2010,"Trade","Elementary",21488,25025.5,14.1355817066592,"AT_Trade_Elementary",0,0,1,0,0,0,0,0,0
"AT",2010,"Trade","Managers",61969.5,90802.5,31.7535310151152,"AT_Trade_Managers",0,0,1,0,1,1,0,0,0
"AT",2010,"Trade","Operators",22789.5,30104.5,24.2986928864455,"AT_Trade_Operators",0,0,1,0,0,0,0,0,0
"AT",2010,"Trade","Professionals",53511,58678.5,8.80646233288172,"AT_Trade_Professionals",0,0,1,0,1,0,0,0,0
"AT",2010,"Trade","Service",23558.5,32352,27.1806998021761,"AT_Trade_Service",0,0,1,0,0,0,0,0,0
"AT",2010,"Trade","Technicians",36940,47538,22.2937439522067,"AT_Trade_Technicians",0,0,1,0,0,0,0,0,0
"AT",2010,"Transport","Clerical",31813.5,34972,9.03151092302413,"AT_Transport_Clerical",0,0,1,0,0,0,0,0,0
"AT",2010,"Transport","Craft",22345,33873,34.0330056387093,"AT_Transport_Craft",0,0,1,0,0,0,0,0,0
"AT",2010,"Transport","Elementary",22080,30259.5,27.0311802904873,"AT_Transport_Elementary",0,0,1,0,0,0,0,0,0
"AT",2010,"Transport","Managers",70202,67147,-4.54971927264062,"AT_Transport_Managers",0,0,1,0,1,1,0,0,0
"AT",2010,"Transport","Operators",24935.5,30698,18.7715812105023,"AT_Transport_Operators",0,0,1,0,0,0,0,0,0
"AT",2010,"Transport","Professionals",47664.5,57341,16.875359690274,"AT_Transport_Professionals",0,0,1,0,1,0,0,0,0
"AT",2010,"Transport","Service",30123.5,35664.5,15.5364578222042,"AT_Transport_Service",0,0,1,0,0,0,0,0,0
"AT",2010,"Transport","Technicians",37611,57336,34.4024696525743,"AT_Transport_Technicians",0,0,1,0,0,0,0,0,0
"AT",2010,"Water","Clerical",31002.5,43347,28.4783260663944,"AT_Water_Clerical",1,0,0,0,0,0,0,0,0
"AT",2010,"Water","Craft",36862.5,37428.5,1.51221662636761,"AT_Water_Craft",1,0,0,0,0,0,0,0,0
"AT",2010,"Water","Elementary",22832.5,26199,12.8497270888202,"AT_Water_Elementary",1,0,0,0,0,0,0,0,0
"AT",2010,"Water","Managers",57408.5,87164,34.1373732274792,"AT_Water_Managers",1,0,0,0,1,1,0,0,0
"AT",2010,"Water","Operators",28710,29758.5,3.52336307273552,"AT_Water_Operators",1,0,0,0,0,0,0,0,0
"AT",2010,"Water","Technicians",35294.5,46305,23.778209696577,"AT_Water_Technicians",1,0,0,0,0,0,0,0,0
"AT",2014,"Admin Services","Clerical",32629,37000.6666666667,11.8151024305868,"AT_Admin Services_Clerical",0,0,1,0,0,0,1,0,0
"AT",2014,"Admin Services","Craft",28567,34762.3333333333,17.8219720578787,"AT_Admin Services_Craft",0,0,1,0,0,0,1,0,0
"AT",2014,"Admin Services","Elementary",22144.6666666667,27076.6666666667,18.2149452172843,"AT_Admin Services_Elementary",0,0,1,0,0,0,1,0,0
"AT",2014,"Admin Services","Managers",63261.6666666667,81578.6666666667,22.4531740324268,"AT_Admin Services_Managers",0,0,1,0,1,1,1,0,0
"AT",2014,"Admin Services","Operators",28146,32480.6666666667,13.3453746844277,"AT_Admin Services_Operators",0,0,1,0,0,0,1,0,0
"AT",2014,"Admin Services","Professionals",46984.3333333333,47586,1.26437747796971,"AT_Admin Services_Professionals",0,0,1,0,1,0,1,0,0
"AT",2014,"Admin Services","Service",28869,29239.3333333333,1.26655874506942,"AT_Admin Services_Service",0,0,1,0,0,0,1,0,0
"AT",2014,"Admin Services","Technicians",41813.6666666667,45384.3333333333,7.86761951627949,"AT_Admin Services_Technicians",0,0,1,0,0,0,1,0,0
"AT",2014,"Arts","Clerical",31039.6666666667,39179.6666666667,20.7760828320813,"AT_Arts_Clerical",0,0,0,0,0,0,1,0,0
"AT",2014,"Arts","Elementary",26111.6666666667,29095,10.2537663974337,"AT_Arts_Elementary",0,0,0,0,0,0,1,0,0
"AT",2014,"Arts","Managers",66468.6666666667,95931,30.712004809012,"AT_Arts_Managers",0,0,0,0,1,1,1,0,0
"AT",2014,"Arts","Professionals",48664,77241.6666666667,36.9977343834286,"AT_Arts_Professionals",0,0,0,0,1,0,1,0,0
"AT",2014,"Arts","Service",26541.6666666667,32021.3333333333,17.1125499666889,"AT_Arts_Service",0,0,0,0,0,0,1,0,0
"AT",2014,"Arts","Technicians",34301,42590.3333333333,19.4629454258009,"AT_Arts_Technicians",0,0,0,0,0,0,1,0,0
"AT",2014,"Construction","Clerical",36249.6666666667,41261,12.1454480825315,"AT_Construction_Clerical",0,1,0,0,0,0,1,0,0
"AT",2014,"Construction","Managers",67593.6666666667,86685.3333333333,22.0241025009998,"AT_Construction_Managers",0,1,0,0,1,1,1,0,0
"AT",2014,"Construction","Professionals",53926.6666666667,73354.3333333333,26.4846884755729,"AT_Construction_Professionals",0,1,0,0,1,0,1,0,0
"AT",2014,"Construction","Service",30402.6666666667,45769,33.573670679572,"AT_Construction_Service",0,1,0,0,0,0,1,0,0
"AT",2014,"Construction","Technicians",44361.3333333333,55392.3333333333,19.9143082376021,"AT_Construction_Technicians",0,1,0,0,0,0,1,0,0
"AT",2014,"Education Sector","Clerical",33967.3333333333,31062.3333333333,-9.35216285533391,"AT_Education Sector_Clerical",0,0,0,1,0,0,1,0,0
"AT",2014,"Education Sector","Elementary",23535,35918.6666666667,34.4769664798248,"AT_Education Sector_Elementary",0,0,0,1,0,0,1,0,0
"AT",2014,"Education Sector","Managers",61283.6666666667,73922.3333333333,17.097223662673,"AT_Education Sector_Managers",0,0,0,1,1,1,1,0,0
"AT",2014,"Education Sector","Professionals",50320,62802,19.8751632113627,"AT_Education Sector_Professionals",0,0,0,1,1,0,1,0,0
"AT",2014,"Education Sector","Service",25379.3333333333,30281,16.1872681439406,"AT_Education Sector_Service",0,0,0,1,0,0,1,0,0
"AT",2014,"Education Sector","Technicians",37430.3333333333,35863.6666666667,-4.36839512598639,"AT_Education Sector_Technicians",0,0,0,1,0,0,1,0,0
"AT",2014,"Electricity","Clerical",46012.3333333333,56785.6666666667,18.9719236661834,"AT_Electricity_Clerical",1,0,0,0,0,0,1,0,0
"AT",2014,"Electricity","Elementary",38857.6666666667,52005.6666666667,25.2818603100944,"AT_Electricity_Elementary",1,0,0,0,0,0,1,0,0
"AT",2014,"Electricity","Professionals",64788,84396,23.2333285937722,"AT_Electricity_Professionals",1,0,0,0,1,0,1,0,0
"AT",2014,"Electricity","Technicians",50161,69986.3333333333,28.3274353564267,"AT_Electricity_Technicians",1,0,0,0,0,0,1,0,0
"AT",2014,"Finance","Clerical",47357.3333333333,57164.3333333333,17.155802277644,"AT_Finance_Clerical",0,0,1,0,0,0,1,0,0
"AT",2014,"Finance","Elementary",24358.6666666667,47601,48.8274055867174,"AT_Finance_Elementary",0,0,1,0,0,0,1,0,0
"AT",2014,"Finance","Managers",84199,128376.666666667,34.4125360267961,"AT_Finance_Managers",0,0,1,0,1,1,1,0,0
"AT",2014,"Finance","Professionals",66354.6666666667,77199.3333333333,14.0476169915111,"AT_Finance_Professionals",0,0,1,0,1,0,1,0,0
"AT",2014,"Finance","Service",53302.6666666667,41807.6666666667,-27.4949570652911,"AT_Finance_Service",0,0,1,0,0,0,1,0,0
"AT",2014,"Finance","Technicians",48670,61634,21.0338449557063,"AT_Finance_Technicians",0,0,1,0,0,0,1,0,0
"AT",2014,"Health","Clerical",33326.3333333333,32629.3333333333,-2.1361147433802,"AT_Health_Clerical",0,0,0,1,0,0,1,0,0
"AT",2014,"Health","Elementary",25600.3333333333,47059.6666666667,45.6002663285616,"AT_Health_Elementary",0,0,0,1,0,0,1,0,0
"AT",2014,"Health","Managers",60526.3333333333,77218,21.6162898115293,"AT_Health_Managers",0,0,0,1,1,1,1,0,0
"AT",2014,"Health","Professionals",48322.3333333333,67153,28.0414377118917,"AT_Health_Professionals",0,0,0,1,1,0,1,0,0
"AT",2014,"Health","Service",32245.3333333333,33817,4.64756384855743,"AT_Health_Service",0,0,0,1,0,0,1,0,0
"AT",2014,"Health","Technicians",38515,38435.6666666667,-0.20640550877224,"AT_Health_Technicians",0,0,0,1,0,0,1,0,0
"AT",2014,"Hospitality","Clerical",29264,27280,-7.27272727272727,"AT_Hospitality_Clerical",0,0,1,0,0,0,1,0,0
"AT",2014,"Hospitality","Elementary",21018.6666666667,21233.6666666667,1.01254297420763,"AT_Hospitality_Elementary",0,0,1,0,0,0,1,0,0
"AT",2014,"Hospitality","Managers",46281.3333333333,58654.6666666667,21.0952240230956,"AT_Hospitality_Managers",0,0,1,0,1,1,1,0,0
"AT",2014,"Hospitality","Professionals",43172.3333333333,48408.6666666667,10.8169336069299,"AT_Hospitality_Professionals",0,0,1,0,1,0,1,0,0
"AT",2014,"Hospitality","Service",22365.6666666667,23817.6666666667,6.0963150602494,"AT_Hospitality_Service",0,0,1,0,0,0,1,0,0
"AT",2014,"Hospitality","Technicians",31591.6666666667,36033.6666666667,12.3273605239544,"AT_Hospitality_Technicians",0,0,1,0,0,0,1,0,0
"AT",2014,"IT","Clerical",41228.6666666667,43044,4.21738995756281,"AT_IT_Clerical",0,0,1,0,0,0,1,0,0
"AT",2014,"IT","Elementary",26596.6666666667,40468.6666666667,34.2783717443948,"AT_IT_Elementary",0,0,1,0,0,0,1,0,0
"AT",2014,"IT","Managers",70511.3333333333,102397,31.1392586371346,"AT_IT_Managers",0,0,1,0,1,1,1,0,0
"AT",2014,"IT","Professionals",54055.3333333333,63747.3333333333,15.2037732297299,"AT_IT_Professionals",0,0,1,0,1,0,1,0,0
"AT",2014,"IT","Service",31955.6666666667,41570.3333333333,23.1286734931161,"AT_IT_Service",0,0,1,0,0,0,1,0,0
"AT",2014,"IT","Technicians",46142,54908.6666666667,15.9659070213567,"AT_IT_Technicians",0,0,1,0,0,0,1,0,0
"AT",2014,"Manufacturing","Clerical",37698.6666666667,45624.6666666667,17.3721817145696,"AT_Manufacturing_Clerical",1,0,0,0,0,0,1,0,0
"AT",2014,"Manufacturing","Craft",28000.6666666667,38902,28.0225523966206,"AT_Manufacturing_Craft",1,0,0,0,0,0,1,0,0
"AT",2014,"Manufacturing","Elementary",26288.3333333333,33297.6666666667,21.050524060745,"AT_Manufacturing_Elementary",1,0,0,0,0,0,1,0,0
"AT",2014,"Manufacturing","Managers",79814.6666666667,100985.666666667,20.9643612789934,"AT_Manufacturing_Managers",1,0,0,0,1,1,1,0,0
"AT",2014,"Manufacturing","Operators",29537,40274.3333333333,26.6604868278391,"AT_Manufacturing_Operators",1,0,0,0,0,0,1,0,0
"AT",2014,"Manufacturing","Professionals",53448.6666666667,67941.3333333333,21.3311484417929,"AT_Manufacturing_Professionals",1,0,0,0,1,0,1,0,0
"AT",2014,"Manufacturing","Service",24960,44485,43.8911992806564,"AT_Manufacturing_Service",1,0,0,0,0,0,1,0,0
"AT",2014,"Manufacturing","Technicians",44210,54799.6666666667,19.3243267903089,"AT_Manufacturing_Technicians",1,0,0,0,0,0,1,0,0
"AT",2014,"Mining","Clerical",36190.6666666667,47528.3333333333,23.8545429042326,"AT_Mining_Clerical",1,0,0,0,0,0,1,0,0
"AT",2014,"Mining","Managers",71276,122738.666666667,41.9286505746627,"AT_Mining_Managers",1,0,0,0,1,1,1,0,0
"AT",2014,"Mining","Technicians",68413.3333333333,72792.6666666667,6.01617379040014,"AT_Mining_Technicians",1,0,0,0,0,0,1,0,0
"AT",2014,"Other Services","Clerical",36827,44274.6666666667,16.8215081611757,"AT_Other Services_Clerical",0,0,0,0,0,0,1,0,0
"AT",2014,"Other Services","Craft",24777.6666666667,36271.3333333333,31.6880180859081,"AT_Other Services_Craft",0,0,0,0,0,0,1,0,0
"AT",2014,"Other Services","Elementary",22061.3333333333,27115,18.6379003011863,"AT_Other Services_Elementary",0,0,0,0,0,0,1,0,0
"AT",2014,"Other Services","Managers",61818.6666666667,89519.6666666667,30.944038367733,"AT_Other Services_Managers",0,0,0,0,1,1,1,0,0
"AT",2014,"Other Services","Operators",19165.6666666667,33715,43.1538879825992,"AT_Other Services_Operators",0,0,0,0,0,0,1,0,0
"AT",2014,"Other Services","Professionals",49350,60106.6666666667,17.8959627329193,"AT_Other Services_Professionals",0,0,0,0,1,0,1,0,0
"AT",2014,"Other Services","Service",21553,28766.3333333333,25.0756092191103,"AT_Other Services_Service",0,0,0,0,0,0,1,0,0
"AT",2014,"Other Services","Technicians",39163.3333333333,46010.3333333333,14.8814396765944,"AT_Other Services_Technicians",0,0,0,0,0,0,1,0,0
"AT",2014,"Professional","Clerical",36941.6666666667,69634.6666666667,46.9493164324283,"AT_Professional_Clerical",0,0,1,0,0,0,1,0,0
"AT",2014,"Professional","Craft",31466,41329.6666666667,23.8658268072168,"AT_Professional_Craft",0,0,1,0,0,0,1,0,0
"AT",2014,"Professional","Elementary",24939.6666666667,30882.6666666667,19.2438045073828,"AT_Professional_Elementary",0,0,1,0,0,0,1,0,0
"AT",2014,"Professional","Managers",101562.666666667,130053.333333333,21.9069099856469,"AT_Professional_Managers",0,0,1,0,1,1,1,0,0
"AT",2014,"Professional","Operators",24273,41355.3333333333,41.306240226976,"AT_Professional_Operators",0,0,1,0,0,0,1,0,0
"AT",2014,"Professional","Professionals",53130.3333333333,68412.6666666667,22.3384558415108,"AT_Professional_Professionals",0,0,1,0,1,0,1,0,0
"AT",2014,"Professional","Service",32337.6666666667,39246.6666666667,17.6040428061831,"AT_Professional_Service",0,0,1,0,0,0,1,0,0
"AT",2014,"Professional","Technicians",40974.6666666667,51009.3333333333,19.6722168492041,"AT_Professional_Technicians",0,0,1,0,0,0,1,0,0
"AT",2014,"Real Estate","Clerical",38608.6666666667,42462.6666666667,9.0762081200741,"AT_Real Estate_Clerical",0,0,1,0,0,0,1,0,0
